department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
AFL;115;"Foundations of the USAF I";0001;LEC;5650;Mo 1:10PM - 2:00PM;TBA;Staff;09/04/2012 - 12/21/2012
AFL;115;"Foundations of the USAF I";0002;LEC;5651;Tu 1:10PM - 2:00PM;TBA;Staff;09/04/2012 - 12/21/2012
AFL;241;"Evolution of USAF Air &amp; Space Power I";0001;LEC;5652;Mo 3:10PM - 4:00PM;TBA;Staff;09/04/2012 - 12/21/2012
AFL;241;"Evolution of USAF Air &amp; Space Power I";0002;LEC;5653;Tu 2:10PM - 3:00PM;TBA;Staff;09/04/2012 - 12/21/2012
AFL;371;"Air Force Leadership Stud I";0001;LEC;4396;TuTh 3:40PM - 5:00PM;TBA;William Michael;09/04/2012 - 12/21/2012
AFL;481;"National Security Affairs I";0001;LEC;5654;TuTh 3:40PM - 5:00PM;TBA;William Michael;09/04/2012 - 12/21/2012
AMS;450;"Principles of Immunology";0001;LEC;6036;MoWe 11:45AM - 1:00PM;Payson Smith #1 - P;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;490;"Principles of Toxicology";0001;LEC;6601;TBA;Online Class;Amie L Holmes;09/04/2012 - 12/21/2012
AMS;491;"Seminar in Biomedical Science";0001;SEM;6959;Th 2:00PM - 3:00PM;Wishcamper 133 - P;John P Wise;09/04/2012 - 12/21/2012
AMS;493;"Introduction to Research Techniques in Toxicology";0001;LEC;6088;TBA;TBA;Xie Hong;09/04/2012 - 12/21/2012
AMS;501;"Intro to Research Tech Biomed";0001;LEC;4397;TBA;TBA;John P Wise;09/04/2012 - 12/21/2012
AMS;502;"Reading in Biomedical Sciences";0001;LEC;4398;TBA;TBA;John P Wise;09/04/2012 - 12/21/2012
AMS;530;"Molecular Biology";0001;LEC;4399;TuTh 5:35PM - 6:50PM;Science Building 533 - P;Stephen C Pelsue;09/04/2012 - 12/21/2012
AMS;531;"Molecular Biology Lab";0001;LAB;6169;MoWe 3:30PM - 6:30PM;Science Building 7 - P;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;535;"Introduction to Epidemiologic Research";0001;LEC;9019;We 7:00PM - 9:30PM;Science Building 533 - P;W Douglas Thompson;09/04/2012 - 12/21/2012
AMS;540;"Interdisciplinary Biomedical Science &amp;Technology";0001;LEC;14427;TBA;TBA;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;541;"Independent Study in Biotech Strategies";0001;IND;14299;TBA;TBA;Stephen C Pelsue;09/04/2012 - 12/21/2012
AMS;545;"Applied Biostatistical Analysis";0001;LEC;4400;Tu 1:00PM - 3:30PM;Payson Smith 209 - P;W Douglas Thompson;09/04/2012 - 12/21/2012
AMS;560;"Virology";0001;LEC;13798;TuTh 3:45PM - 5:00PM;Science Building 7 - P;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;590;"Principles of Toxicology";0001;LEC;6170;TBA;Online Class;Amie L Holmes;09/04/2012 - 12/21/2012
AMS;595;"Seminar:Journal Club";0001;SEM;6373;Fr 11:45AM - 1:25PM;Science Building 362 - P;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;633;"Interdis Collabor Research&amp;Edu";0001;LEC;4401;TBA;TBA;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;691;"Advanced Seminar in Biomedical Sciences";0001;SEM;4402;Th 2:00PM - 3:00PM;Wishcamper 133 - P;John P Wise;09/04/2012 - 12/21/2012
AMS;692;"Advanced Readings in Biomedical Sciences";0001;LEC;4403;TBA;TBA;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;692;"Advanced Readings in Biomedical Sciences";0002;LEC;4404;TBA;TBA;W Douglas Thompson;09/04/2012 - 12/21/2012
AMS;692;"Advanced Readings in Biomedical Sciences";0003;LEC;4405;TBA;TBA;Stephen C Pelsue;09/04/2012 - 12/21/2012
AMS;692;"Advanced Readings in Biomedical Sciences";0005;LEC;4406;TBA;TBA;John P Wise;09/04/2012 - 12/21/2012
AMS;692;"Advanced Readings in Biomedical Sciences";0006;LEC;6171;TBA;TBA;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;693;"Advanced Research Techniques in Biomedical Sciences";0001;LAB;4407;TBA;TBA;John P Wise;09/04/2012 - 12/21/2012
AMS;693;"Advanced Research Techniques in Biomedical Sciences";0002;LAB;4408;TBA;TBA;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;693;"Advanced Research Techniques in Biomedical Sciences";0004;LAB;6172;TBA;TBA;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;697;"Externship";0001;RSG;4409;TBA;TBA;Staff;TBA
AMS;698;"Thesis";0001;THS;4410;TBA;TBA;Ah-Kau Ng;09/04/2012 - 12/21/2012
AMS;698;"Thesis";0002;THS;4411;TBA;TBA;Stephen C Pelsue;09/04/2012 - 12/21/2012
AMS;698;"Thesis";0003;THS;4412;TBA;TBA;John P Wise;09/04/2012 - 12/21/2012
AMS;698;"Thesis";0004;THS;4413;TBA;TBA;S Monroe Duboise;09/04/2012 - 12/21/2012
AMS;698;"Thesis";0005;THS;4414;TBA;TBA;W Douglas Thompson;09/04/2012 - 12/21/2012
ANE;600;"Creating New England";0001;SEM;9107;Mo 4:10PM - 6:40PM;Luther Bonney 208 - P;Lorrayne A Carroll;09/04/2012 - 12/21/2012
ANE;612;"Documenting America";0001;SEM;9110;We 4:10PM - 6:40PM;Luther Bonney 208 - P;Ardis Cameron;09/04/2012 - 12/21/2012
ANE;633;"The Mapping of New England";0001;SEM;6386;Tu 5:35PM - 8:05PM;Glickman 103 - P;Matthew H Edney;09/04/2012 - 12/21/2012
ANE;657;"Language and Print Culture in America";0001;LEC;9109;We 7:00PM - 9:30PM;Luther Bonney 208 - P;Kent C Ryden;09/04/2012 - 12/21/2012
ANE;670;"Museums and Public Culture";0001;SEM;9108;Th 4:10PM - 6:40PM;Luther Bonney 208 - P;Donna M Cassidy;09/04/2012 - 12/21/2012
ANE;675;"Workshop In Research &amp; Writing";0001;SEM;6387;Mo 7:00PM - 9:30PM;Luther Bonney 208 - P;Ardis Cameron;09/04/2012 - 12/21/2012
ANE;685;"Reading and Research";0001;IND;4415;TBA;TBA;Kent C Ryden;09/04/2012 - 12/21/2012
ANE;687;"Internship";0001;RSG;4416;TBA;TBA;Kent C Ryden;09/04/2012 - 12/21/2012
ANE;690;"Project";0001;IND;4417;TBA;TBA;Kent C Ryden;09/04/2012 - 12/21/2012
ANE;695;"Thesis";0001;THS;4418;TBA;TBA;Kent C Ryden;09/04/2012 - 12/21/2012
ANT;101;"Anthropology: The Cultural View";0001;LEC;9485;TuTh 11:00AM - 12:15PM;Bailey 404 - G;Tracy S Michaud-Stutzman;09/04/2012 - 12/21/2012
ANT;101;"Anthropology: The Cultural View";0002;LEC;6160;Mo 1:00PM - 3:30PM;Lewiston-Auburn 212;Marcia-Anne Dobres;09/04/2012 - 12/21/2012
ANT;101;"Anthropology: The Cultural View";0003;LEC;6161;Mo 4:00PM - 6:30PM;Lewiston-Auburn 212;Marcia-Anne Dobres;09/04/2012 - 12/21/2012
ANT;102;"Biological Anthropology";0001;LEC;9487;MoWe 12:30PM - 1:45PM;Bailey 319 - G;Emily Renschler;09/04/2012 - 12/21/2012;Mo 2:00PM - 3:40PM;Bailey 316 - G;Staff;09/04/2012 - 12/21/2012
ANT;232;"The Anthropology of Sex and Gender";0001;LEC;9489;TuTh 9:30AM - 10:45AM;Bailey 315 - G;Marcia-Anne Dobres;09/04/2012 - 12/21/2012
ANT;233;"Food and Culture";0001;LEC;13926;TBA;Online Class;Tracy S Michaud-Stutzman;09/04/2012 - 12/21/2012
ANT;241;"Tourism and Community Development";0001;LEC;14314;MoWe 9:30AM - 10:45AM;Bailey 215 - G;Tracy S Michaud-Stutzman;09/04/2012 - 12/21/2012
ANT;250;"Archaeology of South America";0001;LEC;9490;Th 4:10PM - 6:40PM;Bailey 321 - G;Nathan D Hamilton;09/04/2012 - 12/21/2012
ANT;299;"Topics";0001;LEC;13942;TBA;Online Class;Sarah Charlotte Lockridge;09/04/2012 - 12/21/2012
ANT;315;"Ethnography: Methods";0001;LEC;9493;We 2:00PM - 4:30PM;Bailey 315 - G;Kreg T Ettenger;09/04/2012 - 12/21/2012
ANT;360;"Public Archaeology";0001;LEC;9494;Fr 9:00AM - 2:00PM;Bailey 323 - G;Nathan D Hamilton;09/04/2012 - 12/21/2012
ARH;111;"Art History: Prehistoric through Medieval";0001;LEC;4419;TuTh 11:00AM - 12:15PM;Bailey 204 - G;Joanne Thompson;09/04/2012 - 12/21/2012
ARH;111;"Art History: Prehistoric through Medieval";0005;LEC;5682;Fr 4:10PM - 6:40PM;Payson Smith 204 - P;Joanne Thompson;09/04/2012 - 12/21/2012
ARH;112;"Art History: Renaissance to the Present";0001;LEC;4420;MoWe 2:00PM - 3:15PM;Bailey 201 - G;Virginia C Goodlett;09/04/2012 - 12/21/2012
ARH;112;"Art History: Renaissance to the Present";0002;LEC;4421;MoWe 4:10PM - 5:25PM;Bailey 201 - G;Virginia C Goodlett;09/04/2012 - 12/21/2012
ARH;112;"Art History: Renaissance to the Present";0004;LEC;6394;Fr 11:45AM - 2:15PM;Payson Smith 204 - P;Joanne Thompson;09/04/2012 - 12/21/2012
ARH;310;"Art History: Cross";0001;LEC;9212;MoWe 11:00AM - 12:15PM;Bailey 201 - G;Virginia C Goodlett;09/04/2012 - 12/21/2012
ARH;325;"American Art";0001;LEC;9213;TuTh 11:00AM - 12:15PM;Bailey 201 - G;Donna M Cassidy;09/04/2012 - 12/21/2012
ARH;328;"Contemporary Art (1950";0001;LEC;9214;TuTh 2:00PM - 3:15PM;Bailey 201 - G;Carolyn S Nutty;09/04/2012 - 12/21/2012
ARH;412;"Topics in Art History";0001;LEC;6932;Th 4:10PM - 6:40PM;Luther Bonney 208 - P;Donna M Cassidy;09/04/2012 - 12/21/2012
ARH;418;"Independent Study in Art History";0004;IND;4422;TBA;TBA;Staff;TBA
ARS;199;"Exploring Careers in Lib Arts";0001;LEC;14610;Th 6:30PM - 7:30PM;113 Upperclass Hall - G;Carl Blue;09/04/2012 - 12/21/2012
ART;141;"2";0002;STU;6786;Sa 9:00AM - 3:00PM;Luther Bonney 424 - P;Susan Colburn Motta;09/04/2012 - 12/21/2012
