department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
BUA;303;"Management Information System";1004;LEC;10605;Th 7:00PM - 9:45PM;Calais Center;Jody L Breton;09/04/2012 - 12/22/2012
BUA;303;"Management Information System";1005;LEC;10606;Th 7:00PM - 9:45PM;Deer Isle;Jody L Breton;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1000;LEC;9615;Fr 1:00PM - 3:45PM;Bennett D. Katz Library 0014;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1001;LEC;9616;Fr 1:00PM - 3:45PM;Bangor Hall ITV1;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1002;LEC;9617;Fr 1:00PM - 3:45PM;Bath Brunswick;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1003;LEC;10682;Fr 1:00PM - 3:45PM;Bucksport HS;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1004;LEC;10683;Fr 1:00PM - 3:45PM;Caribou;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;343;"Advanced Accounting I";1005;LEC;10684;Fr 1:00PM - 3:45PM;Deer Isle;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;355;"Introduction to Operations Research";0200;LEC;9973;We 9:00AM - 11:45AM;Bangor Hall 0101;Robert Keyes Roper;09/04/2012 - 12/22/2012
BUA;357;"Business Finance";0100;LEC;14194;Th 4:00PM - 6:45PM;Randall Student Center 246;Frank Bean;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1000;LEC;9558;We 4:00PM - 6:45PM;Bennett D. Katz Library 0015;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1001;LEC;9559;We 4:00PM - 6:45PM;Bangor Hall ITV1;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1002;LEC;9561;We 4:00PM - 6:45PM;Bath Brunswick;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1003;LEC;10720;We 4:00PM - 6:45PM;Bucksport HS;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1004;LEC;10721;We 4:00PM - 6:45PM;Calais Center;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;360;"Operations Management";1005;LEC;10722;We 4:00PM - 6:45PM;Caribou;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1000;LEC;9566;Fr 4:00PM - 6:45PM;Bennett D. Katz Library 0015;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1001;LEC;9567;Fr 4:00PM - 6:45PM;Bangor Hall ITV2;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1002;LEC;9568;Fr 4:00PM - 6:45PM;Bath Brunswick;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1003;LEC;10802;Fr 4:00PM - 6:45PM;Bucksport HS;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1004;LEC;10803;Fr 4:00PM - 6:45PM;Calais Center;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;361;"Human Resource Management";1005;LEC;10804;Fr 4:00PM - 6:45PM;Deer Isle;Daylin J Butler;09/04/2012 - 12/22/2012
BUA;362;"Labor";1000;LEC;9619;Th 4:00PM - 6:45PM;Bennett D. Katz Library 0015;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;362;"Labor";1001;LEC;9620;Th 4:00PM - 6:45PM;Bangor Hall ITV1;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;362;"Labor";1002;LEC;9621;Th 4:00PM - 6:45PM;Bath Brunswick;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;362;"Labor";1003;LEC;10955;Th 4:00PM - 6:45PM;Bucksport HS;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;362;"Labor";1004;LEC;10956;Th 4:00PM - 6:45PM;Calais Center;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;362;"Labor";1005;LEC;10957;Th 4:00PM - 6:45PM;Deer Isle;J Powers McGuire;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1000;LEC;9627;We 7:00PM - 9:45PM;Bennett D. Katz Library 0014;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1001;LEC;14801;We 7:00PM - 9:45PM;Bennett D. Katz Library 0005;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1001;LEC;9628;We 7:00PM - 9:45PM;Bangor Hall ITV1;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1002;LEC;9629;We 7:00PM - 9:45PM;Bath Brunswick;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1003;LEC;11160;We 7:00PM - 9:45PM;Bucksport HS;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;365;"Organizational Behavior";1004;LEC;11161;We 7:00PM - 9:45PM;Calais Center;Brenda O McAleer;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1000;LEC;14148;Mo 7:00PM - 9:45PM;Bennett D. Katz Library 0015;David M Leach;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1001;LEC;14149;Mo 7:00PM - 9:45PM;Bangor Hall ITV3;David M Leach;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1002;LEC;14150;Mo 7:00PM - 9:45PM;Bath Brunswick;David M Leach;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1003;LEC;14151;Mo 7:00PM - 9:45PM;Bucksport HS;David M Leach;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1004;LEC;14152;Mo 7:00PM - 9:45PM;Calais Center;David M Leach;09/04/2012 - 12/22/2012
BUA;369;"Marketing";1005;LEC;14153;Mo 7:00PM - 9:45PM;Caribou;David M Leach;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1000;LEC;10386;Tu 7:30AM - 8:45AM;Bennett D. Katz Library 0014;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1001;LEC;13616;Tu 7:30AM - 8:45AM;Bangor Hall ITV1;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1002;LEC;10387;Tu 7:30AM - 8:45AM;Rockland;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1003;LEC;12112;Tu 7:30AM - 8:45AM;Ellsworth;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1004;LEC;12113;Tu 7:30AM - 8:45AM;Western ME Comm Coll;Thomas J Giordano;09/04/2012 - 12/22/2012
BUA;458;"Accounting Seminar";1005;LEC;13670;Tu 7:30AM - 8:45AM;Bath Brunswick;Thomas J Giordano;09/04/2012 - 12/22/2012
CHY;105;"Fundamentals of Chemistry";0100;LEC;12678;Th 9:00AM - 11:45AM;Jewett Hall 0293;Gretchen D Noyes-Hull;09/04/2012 - 12/22/2012
CHY;105;"Fundamentals of Chemistry";0200;LEC;12886;TuTh 4:00PM - 5:20PM;Camden Hall 0304;Tricia L VanKirk;09/04/2012 - 12/22/2012
CHY;105;"Fundamentals of Chemistry";0300;LEC;13371;We 4:00PM - 6:45PM;Rumford-Mexico Center;Thomas R Wylie;09/04/2012 - 12/22/2012
CHY;106;"Fundamentals of Chemistry Laboratory";0100;LAB;12679;Th 1:00PM - 3:00PM;Jewett Hall 0294;Gretchen D Noyes-Hull;09/04/2012 - 12/22/2012
CHY;106;"Fundamentals of Chemistry Laboratory";0200;LAB;12887;Tu 5:30PM - 7:30PM;Camden Hall 0105;Tricia L VanKirk;09/04/2012 - 12/22/2012
CHY;106;"Fundamentals of Chemistry Laboratory";0201;LAB;12888;Th 5:30PM - 7:30PM;Camden Hall 0105;Tricia L VanKirk;09/04/2012 - 12/22/2012
CHY;106;"Fundamentals of Chemistry Laboratory";0301;LAB;13372;We 7:00PM - 9:00PM;Rumford-Mexico Center;Thomas R Wylie;09/04/2012 - 12/22/2012
CHY;108;"Allied Health Chemistry";0200;LEC;12889;MoWe 9:00AM - 10:20AM;Eastport Hall 0105;Judith A Hilton;09/04/2012 - 12/22/2012
CHY;108;"Allied Health Chemistry";0201;LAB;12890;Tu 1:00PM - 4:00PM;Camden Hall 0105;Judith A Hilton;09/04/2012 - 12/22/2012
CHY;108;"Allied Health Chemistry";0202;LEC;12891;TuFr 9:00AM - 10:20AM;Eastport Hall 0138;Judith A Hilton;09/04/2012 - 12/22/2012
CHY;108;"Allied Health Chemistry";0203;LAB;12892;Th 1:00PM - 4:00PM;Camden Hall 0105;Roberta Trefts;09/04/2012 - 12/22/2012
CHY;108;"Allied Health Chemistry";0204;LAB;12893;Fr 10:30AM - 1:30PM;Camden Hall 0105;Roberta Trefts;09/04/2012 - 12/22/2012
CHY;115;"General Chemistry I";0100;LEC;12680;We 9:00AM - 11:45AM;Jewett Hall 0180;Susan O Baker;09/04/2012 - 12/22/2012
CHY;115;"General Chemistry I";0101;LAB;12682;We 1:00PM - 4:00PM;Jewett Hall 0294;Susan O Baker;09/04/2012 - 12/22/2012
CHY;115;"General Chemistry I";0102;LAB;12683;Th 9:00AM - 12:00PM;Jewett Hall 0294;Susan O Baker;09/04/2012 - 12/22/2012
CHY;117;"Introduction to Organic and Biochemistry";0100;LEC;14477;Mo 1:00PM - 3:45PM;Jewett Hall 0295;Susan O Baker;09/04/2012 - 12/22/2012
CHY;117;"Introduction to Organic and Biochemistry";0101;LAB;14478;Mo 4:15PM - 6:15PM;Jewett Hall 0294;;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0100;LEC;9996;Fr 9:00AM - 11:45AM;Randall Student Center 255;Lynne S Sanford;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0101;LEC;10005;Mo 4:00PM - 6:45PM;Randall Student Center 255;Henry Felch;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0200;LEC;10017;Tu 1:00PM - 3:45PM;Eastport Hall 0102;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0201;LEC;10021;We 9:00AM - 11:45AM;Eastport Hall 0102;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0202;LEC;10022;Th 9:00AM - 11:45AM;Eastport Hall 0102;Robert Keyes Roper;09/04/2012 - 12/22/2012
CIS;100;"Introduction to Computing";0300;LEC;10359;We 4:00PM - 6:45PM;Bath Brunswick;Lynne S Sanford;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1000;LEC;9636;We 1:00PM - 3:45PM;Bennett D. Katz Library 0015;Henry Felch;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1001;LEC;9637;We 1:00PM - 3:45PM;Bangor Hall ITV2;Henry Felch;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1002;LEC;9638;We 1:00PM - 3:45PM;Bath Brunswick;Henry Felch;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1003;LEC;11703;We 1:00PM - 3:45PM;Bucksport HS;Henry Felch;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1004;LEC;11704;We 1:00PM - 3:45PM;Caribou;Henry Felch;09/04/2012 - 12/22/2012
CIS;101;"Introduction to Computer Science";1005;LEC;11705;We 1:00PM - 3:45PM;Deer Isle;Henry Felch;09/04/2012 - 12/22/2012
CIS;131;"Web Applications and Development";9000;LEC;9360;TBA;Web/On-line;Carol A Churchill;09/04/2012 - 12/22/2012
CIS;131;"Web Applications and Development";9001;LEC;14724;TBA;Web/On-line;Carol A Churchill;09/04/2012 - 12/22/2012
CIS;135;"Introduction to Information Systems and Applications Development";0100;LEC;10023;Mo 4:00PM - 6:45PM;Randall Student Center 253;Robert Keyes Roper;09/04/2012 - 12/22/2012
CIS;135;"Introduction to Information Systems and Applications Development";0300;LEC;10360;Tu 4:00PM - 6:45PM;TBA;Lynne S Sanford;09/04/2012 - 12/22/2012
CIS;135;"Introduction to Information Systems and Applications Development";9000;LEC;9361;TBA;Web/On-line;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;135;"Introduction to Information Systems and Applications Development";9001;LEC;14804;TBA;Web/On-line;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;212;"Programming Concepts: Visual Basic I";0100;LEC;10025;Th 4:00PM - 6:45PM;Randall Student Center 255;J Gregory Jolda;09/04/2012 - 12/22/2012
CIS;212;"Programming Concepts: Visual Basic I";9999;LEC;11912;TBA;Web/On-line;J Gregory Jolda;09/04/2012 - 12/22/2012
CIS;214;"Applications Programming: Java";9000;LEC;9362;TBA;Web/On-line;Mark Richard Goodridge;09/04/2012 - 12/22/2012
CIS;220;"Information Technology: Hardware and Systems Software";0300;LEC;10367;Th 4:00PM - 6:45PM;TBA;Mark Richard Goodridge;09/04/2012 - 12/22/2012
CIS;220;"Information Technology: Hardware and Systems Software";9000;LEC;9363;TBA;Web/On-line;Mark Richard Goodridge;09/04/2012 - 12/22/2012
CIS;225;"Introduction to Health Informatics";9100;LEC;14579;TBA;Web/On-line;Megan Keir Alexander;10/10/2012 - 11/30/2012
CIS;240;"Networking Concepts";9000;LEC;9364;TBA;Web/On-line;Henry Felch;09/04/2012 - 12/22/2012
CIS;243;"Web Applications Programming: XML";5000;LEC;15003;TBA;TBA;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1000;LEC;10381;Th 7:00PM - 9:45PM;Bennett D. Katz Library 0015;Jody L Breton;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1001;LEC;10382;Th 7:00PM - 9:45PM;Bangor Hall ITV4;Jody L Breton;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1002;LEC;10383;Th 7:00PM - 9:45PM;Bath Brunswick;Jody L Breton;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1003;LEC;10643;Th 7:00PM - 9:45PM;Bucksport HS;Jody L Breton;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1004;LEC;10644;Th 7:00PM - 9:45PM;Calais Center;Jody L Breton;09/04/2012 - 12/22/2012
CIS;303;"Management Information Systems";1005;LEC;10645;Th 7:00PM - 9:45PM;Deer Isle;Jody L Breton;09/04/2012 - 12/22/2012
CIS;330;"Systems Analysis";0100;LEC;10027;We 4:00PM - 6:45PM;Randall Student Center 255;Henry Felch;09/04/2012 - 12/22/2012
CIS;330;"Systems Analysis";9999;LEC;12802;TBA;Web/On-line;Henry Felch;09/04/2012 - 12/22/2012
CIS;333;"Web Programming: PHP";9000;LEC;9365;TBA;Web/On-line;Diana Anderson Kokoska;09/04/2012 - 12/22/2012
CIS;350;"Database Design and Management";0100;LEC;10028;Tu 4:00PM - 6:45PM;Randall Student Center 255;Henry Felch;09/04/2012 - 12/22/2012
CIS;350;"Database Design and Management";9999;LEC;12769;TBA;Web/On-line;Henry Felch;09/04/2012 - 12/22/2012
CIS;360;"Geographical Information Systems";0100;LEC;10029;Th 4:00PM - 6:45PM;Randall Student Center 253;Robert S Bistrais;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";0200;LEC;12799;TuTh 9:00AM - 10:20AM;Eastport Hall 0105;Warren K Newton;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";1000;LEC;9639;We 9:00AM - 11:45AM;Bennett D. Katz Library 0014;Jon Arlin Schlenker;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";1001;LEC;9640;We 9:00AM - 11:45AM;Bangor Hall ITV1;Jon Arlin Schlenker;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";1002;LEC;9641;We 9:00AM - 11:45AM;Bath Brunswick;Jon Arlin Schlenker;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";1003;LEC;11780;We 9:00AM - 11:45AM;Bucksport HS;Jon Arlin Schlenker;09/04/2012 - 12/22/2012
COL;100;"Introduction to the College Experience";1004;LEC;11781;We 9:00AM - 11:45AM;Deer Isle;Jon Arlin Schlenker;09/04/2012 - 12/22/2012
COL;214;"Professionalism in the Workplace";9000;LEC;9366;TBA;Web/On-line;Rebecca L Crooker;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0100;LEC;12803;Tu 1:00PM - 3:45PM;Jewett Hall 0190;Charles G Waugh;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0101;LEC;12804;We 9:00AM - 11:45AM;Randall Student Center 248;Roland M Roy;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0102;LEC;12805;Th 4:00PM - 6:45PM;Jewett Hall 0291;Linda S Buckmaster;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0200;LEC;12833;TuTh 2:30PM - 3:50PM;Eastport Hall 0105;Harry E Batty;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0201;LEC;12834;MoWe 10:30AM - 11:50AM;Eastport Hall 0138;Harry E Batty;09/04/2012 - 12/22/2012
COM;101;"Public Speaking";0300;LEC;12925;Mo 9:00AM - 11:45AM;Saco Center;Amy E Peterson Cyr;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0200;LEC;12835;TuTh 7:00PM - 8:20PM;Eastport Hall 0138;Nicole E Cloud;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0201;LEC;12836;MoWe 1:00PM - 2:20PM;Eastport Hall 0138;Nancy M Hunter;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0202;LEC;12837;Th 1:00PM - 3:45PM;Eastport Hall 0136;Carol G Trimble;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0203;LEC;12838;Tu 9:00AM - 11:45AM;Belfast Hall 0307;Carol G Trimble;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0204;LEC;12839;MoWe 7:30AM - 8:50AM;Eastport Hall 0136;Wesley Kyle Colbath;09/04/2012 - 12/22/2012
COM;102;"Interpersonal Communications";0300;LEC;12899;Tu 9:00AM - 11:45AM;Bath Brunswick;Katharine W Slack;09/04/2012 - 12/22/2012
COM;104;"Communication in Groups and Organizations";0100;LEC;12807;Mo 9:00AM - 11:45AM;Randall Student Center 248;Roland M Roy;09/04/2012 - 12/22/2012
COM;104;"Communication in Groups and Organizations";9000;LEC;9368;TBA;Web/On-line;Rita Jeanne Pare-Peters;09/04/2012 - 12/22/2012
COM;106;"Oral Communication of Literature";0100;LEC;12342;Mo 9:00AM - 11:45AM;Jewett Hall 0190;Jeri Pitcher;09/04/2012 - 12/22/2012
COM;305;"Argumentation and Debate";0300;LEC;13040;We 4:00PM - 6:45PM;Rockland;Stephen M Moro;09/04/2012 - 12/22/2012
COM;317;"Mass Media";9000;LEC;9369;TBA;Web/On-line;Charles G Waugh;09/04/2012 - 12/22/2012
COM;375;"Social Networks";9000;LEC;9370;TBA;Web/On-line;James Cook;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6000;LEC;13958;Tu 9:00AM - 10:45AM;College Center 0136;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6001;LEC;14445;Tu 9:00AM - 10:45AM;Bennett D. Katz Library 0005;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6002;LEC;14447;Tu 9:00AM - 10:45AM;TBA;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6100;LAB;14444;Fr 8:00AM - 10:00AM;College Center CLIN;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6101;LAB;14446;Fr 8:00AM - 10:00AM;College Center CLIN;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;101;"Chairside Dental Assisting I";6102;LAB;14448;Fr 8:00AM - 10:00AM;College Center CLIN;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEA;102;"Biodental Sciences I";9000;LEC;10239;TBA;Web/On-line;Laurie Ann Willis;09/04/2012 - 12/22/2012
DEH;200;"Preclinical Dental Hygiene";0200;LEC;9101;TuTh 7:45AM - 12:00PM;College Center CLIN;Ann E Curtis;09/04/2012 - 12/22/2012
DEH;201;"Preclinical Dental Hygiene Theory";0200;LEC;9102;TuTh 1:00PM - 4:00PM;College Center 0135;Ann E Curtis;09/04/2012 - 12/22/2012
DEH;202;"Head &amp; Neck Anatomy";0200;LEC;10334;We 8:00AM - 12:00PM;College Center 0135;Joleen Lee;09/04/2012 - 12/22/2012
DEH;202;"Head &amp; Neck Anatomy";0201;LAB;10336;Mo 1:00PM - 3:00PM;College Center 0142;Joleen Lee;09/04/2012 - 12/22/2012
DEH;202;"Head &amp; Neck Anatomy";0202;LAB;10337;Mo 10:00AM - 12:00PM;College Center 0142;Joleen Lee;09/04/2012 - 12/22/2012
DEH;203;"Dental Radiology";6000;LEC;14416;We 1:00PM - 3:00PM;Bennett D. Katz Library 0040;Dawn M Bearor;09/04/2012 - 12/22/2012
DEH;203;"Dental Radiology";6000;LEC;13959;We 1:00PM - 3:00PM;College Center 0136;Dawn M Bearor;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0100;LAB;9077;Mo 5:00PM - 9:00PM;TBA;Candace Sue Kunn;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0200;LAB;10318;Mo 1:00PM - 5:00PM;College Center RAD;Dawn M Bearor;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0201;LAB;10319;Th 1:00PM - 5:00PM;College Center RAD;Dawn M Bearor;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0202;LAB;10320;Mo 8:00AM - 12:00PM;College Center RAD;Tricia Ann Spearin;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0203;LAB;10321;We 8:00AM - 12:00PM;College Center RAD;Tricia Ann Spearin;09/04/2012 - 12/22/2012
DEH;204;"Dental Radiology Laboratory";0204;LAB;10322;Fr 8:00AM - 12:00PM;College Center RAD;Carrie J Hall-Harvey;09/04/2012 - 12/22/2012
DEH;213;"Dental Materials";9000;LEC;10240;TBA;Web/On-line;Danielle Furgeson;09/04/2012 - 12/22/2012
DEH;217;"Dental Materials Lab";0200;LAB;10324;Fr 12:30PM - 3:00PM;College Center 0142;;09/04/2012 - 12/22/2012;Fr 10:15AM - 11:45AM;College Center 0142;;09/04/2012 - 12/22/2012
DEH;300;"Clinical Dental Hygiene II";0200;LEC;10325;MoWe 8:00AM - 5:00PM;College Center 0142;Diane E Blanchette;09/04/2012 - 12/22/2012;Th 1:00PM - 5:00PM;College Center 0142;Diane E Blanchette;09/04/2012 - 12/22/2012
DEH;301;"Clinical Dental Hygiene Theory II";0200;LEC;10326;Tu 10:00AM - 12:00PM;College Center 0135;Joleen Lee;09/04/2012 - 12/22/2012
DEH;301;"Clinical Dental Hygiene Theory II";0201;LAB;10327;Tu 1:00PM - 3:00PM;College Center CLIN;Joleen Lee;09/04/2012 - 12/22/2012
DEH;301;"Clinical Dental Hygiene Theory II";0202;LAB;10328;Tu 3:00PM - 5:00PM;College Center CLIN;Joleen Lee;09/04/2012 - 12/22/2012
DEH;303;"Periodontology";0200;LEC;10329;Tu 8:00AM - 10:00AM;College Center 0135;Nancy Lynn Foster;09/04/2012 - 12/22/2012
DEH;304;"Dental Anxiety &amp; Pain Management";0200;LEC;10330;Fr 8:00AM - 12:00PM;College Center 0135;John Hauge;09/04/2012 - 12/22/2012
DEH;305;"Community Dentistry I";0200;LEC;10331;Th 10:00AM - 12:00PM;College Center 0135;Nancy Lynn Foster;09/04/2012 - 12/22/2012
DEH;380;"Preclinical Expanded Functions";0200;LEC;10332;We 5:00PM - 9:00PM;College Center 0136;Rebekah Kaufman Blanchette;09/04/2012 - 12/22/2012
DEH;380;"Preclinical Expanded Functions";0201;LAB;10333;Fr 12:30PM - 4:30PM;College Center CLIN;Rebekah Kaufman Blanchette;09/04/2012 - 12/22/2012
DRA;101;"Introduction to Theatre";0100;LEC;12415;Mo 1:00PM - 3:45PM;Jewett Hall 0185;David Greenham;09/04/2012 - 12/22/2012
DRA;101;"Introduction to Theatre";0200;LEC;12840;TuTh 9:00AM - 10:20AM;Bangor Hall 0101;Harry E Batty;09/04/2012 - 12/22/2012
DRA;101;"Introduction to Theatre";9000;LEC;9372;TBA;Web/On-line;Christopher D Bates;09/04/2012 - 12/22/2012
DRA;106;"Oral Communication of Literature";0100;LEC;12333;Mo 9:00AM - 11:45AM;Jewett Hall 0190;Jeri Pitcher;09/04/2012 - 12/22/2012
DRA;151;"Play Production";0200;LEC;12841;MoWe 9:00AM - 10:20AM;Eastport Hall 0104;Christopher D Bates;09/04/2012 - 12/22/2012
DRA;265;"The American Movie";0300;LEC;12900;Th 1:00PM - 3:45PM;Bath Brunswick;James Seymour;09/04/2012 - 12/22/2012
DRA;265;"The American Movie";0302;LEC;13043;Tu 1:00PM - 3:45PM;Rockland;James Seymour;09/04/2012 - 12/22/2012
DRA;265;"The American Movie";301;LEC;12927;Tu 4:00PM - 6:45PM;Rumford-Mexico Center;William St John;09/04/2012 - 12/22/2012
DRA;280;"Introduction to Films";0100;LEC;12427;Tu 7:00PM - 9:45PM;Jewett Hall 0180;Kenneth Eisen;09/04/2012 - 12/22/2012
DRA;280;"Introduction to Films";0200;LEC;12842;Tu 1:00PM - 3:45PM;Eastport Hall 0104;Christopher D Bates;09/04/2012 - 12/22/2012
DRA;280;"Introduction to Films";0201;LEC;12843;We 4:00PM - 6:45PM;Eastport Hall 0104;Christopher D Bates;09/04/2012 - 12/22/2012
DRA;333;"Gender";0100;LEC;12423;Tu 4:00PM - 6:45PM;Jewett Hall 0180;Kenneth Eisen;09/04/2012 - 12/22/2012
ECO;100;"Introduction to Economics";0100;LEC;10030;Tu 1:00PM - 3:45PM;Randall Student Center 250;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;100;"Introduction to Economics";9000;LEC;9373;TBA;Web/On-line;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";001;LEC;9646;Mo 1:00PM - 3:45PM;Bangor Hall ITV2;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";1000;LEC;9645;Mo 1:00PM - 3:45PM;Bennett D. Katz Library 0015;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";1002;LEC;9647;Mo 1:00PM - 3:45PM;Bath Brunswick;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";1003;LEC;11865;Mo 1:00PM - 3:45PM;Bucksport HS;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";1004;LEC;11866;Mo 1:00PM - 3:45PM;Caribou;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;201;"Macroeconomics";1005;LEC;11867;Mo 1:00PM - 3:45PM;Deer Isle;Ronald N Norton;09/04/2012 - 12/22/2012
ECO;202;"Microeconomics";0200;LEC;10219;Mo 9:00AM - 11:45AM;Eastport Hall 0101;Robert Keyes Roper;09/04/2012 - 12/22/2012
ECO;202;"Microeconomics";9000;LEC;9375;TBA;Web/On-line;Ronald N Norton;09/04/2012 - 12/22/2012
EDU;250E;"Foundations of Education";6000;LEC;10218;We 4:00PM - 6:45PM;Bennett D. Katz Library 0005;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;250E;"Foundations of Education";6001;LEC;10388;We 4:00PM - 6:45PM;Rockland Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
