department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ANT;422;"Folklore of Maine and The Maritime Provinces";0669;LEC;7335;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;09/06/2012 - 09/06/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;12/13/2012 - 12/13/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;11/29/2012 - 11/29/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;11/15/2012 - 11/15/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;10/18/2012 - 10/18/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;10/04/2012 - 10/04/2012;Th 4:00PM - 6:30PM;Fred Hutchinson Center;Pauleena M Macdougall;09/20/2012 - 09/20/2012
ANT;422;"Folklore of Maine and The Maritime Provinces";0869;LEC;7334;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;09/06/2012 - 09/06/2012;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;09/20/2012 - 09/20/2012;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;10/04/2012 - 10/04/2012;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;10/18/2012 - 10/18/2012;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;11/15/2012 - 11/15/2012;Th 4:00PM - 6:30PM;Donald P Corbett Business 105;Pauleena M Macdougall;11/29/2012 - 11/29/2012;Th 4:00PM - 5:00PM;Donald P Corbett Business 105;Pauleena M Macdougall;12/13/2012 - 12/13/2012
ANT;448;"Ethnography Through Film";0001;LEC;7336;TuTh 11:00AM - 12:15PM;Lord Hall 200;Lisa K Neuman;09/04/2012 - 12/14/2012
ANT;464;"Ecological Anthropology";0001;LEC;7337;Mo 6:00PM - 8:30PM;Stevens Hall South 232A;Samuel Hanes;09/04/2012 - 12/14/2012
ANT;469;"Theories of Religion";0990;LEC;7341;TBA;On-line Course;Henry L Munson;09/04/2012 - 12/14/2012
ANT;470;"Religion and Politics";0990;LEC;7342;TBA;On-line Course;Henry L Munson;09/04/2012 - 12/14/2012
ANT;492;"Capstone in Anthropology";0001;IND;2890;TBA;TBA;;09/04/2012 - 12/14/2012
ANT;497;"Department Projects";0001;IND;1025;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ANT;576;"Method and Theory in Archaeology";0001;LEC;7343;Th 12:30PM - 3:00PM;Stevens Hall South 104A;Brian S Robinson;09/04/2012 - 12/14/2012
ANT;597;"Advanced Topics in Anthropology";0001;IND;1026;TBA;TBA;Veronica C Ocampo-Raeder;09/04/2012 - 12/14/2012
ANT;597;"Advanced Topics in Anthropology";0002;IND;14495;TBA;TBA;Darren J Ranco;09/04/2012 - 12/14/2012
ARH;100;"Art and Human Experience";0860;LEC;3225;MoWe 4:10PM - 5:25PM;Lord Hall 100;Karen A Linehan;09/04/2012 - 12/14/2012
ARH;155;"Art and Visual Culture in the Ancient and Medieval Worlds";0001;LEC;1027;TuTh 9:30AM - 10:45AM;Lord Hall 100;Karen A Linehan;09/04/2012 - 12/14/2012
ARH;156;"Art and Visual Culture in the Modern Era";0001;LEC;1028;MoWe 11:00AM - 12:15PM;Lord Hall 100;Justin Wolff;09/04/2012 - 12/14/2012
ARH;156;"Art and Visual Culture in the Modern Era";0500;LEC;7513;MoWe 2:10PM - 3:25PM;Lord Hall 100;Karen A Linehan;09/04/2012 - 12/14/2012
ARH;255;"Italian Renaissance Art";0001;LEC;7514;MoWe 11:00AM - 12:15PM;Lord Hall 200;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;270;"Topical Survey in History of Art";0860;LEC;3636;TuTh 4:00PM - 5:15PM;Lord Hall 100;Karen A Linehan;09/04/2012 - 12/14/2012
ARH;361;"Topics in Art History";0001;LEC;7515;We 3:10PM - 5:40PM;Lord Hall 225;Justin Wolff;09/04/2012 - 12/14/2012
ARH;361;"Topics in Art History";0860;LEC;1029;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;09/15/2012 - 09/22/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;11/03/2012 - 11/03/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;12/08/2012 - 12/08/2012
ARH;362;"Medieval Art and Architecture Seminar";0984;SEM;14718;Mo 3:10PM - 5:40PM;Lord Hall 225;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;362;"Medieval Art and Architecture Seminar";0994;SEM;14719;Mo 3:10PM - 5:40PM;On-line Course;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;369;"Film and Video Theory Seminar";0860;SEM;13876;Mo 5:00PM - 7:45PM;Stevens Hall 155;Jennie Mae Woodard;09/04/2012 - 12/14/2012
ARH;397;"Independent Study in Art History";0001;IND;1030;TBA;TBA;Staff;09/04/2012 - 12/14/2012
