department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
FRE;201H;"Intermediate French";0001;LEC;23398;MoWeFr 10:30AM - 11:35AM;Roberts 203;Sylvie Charron;09/04/2013 - 12/19/2013
FRE;377;"Topics in French Literature";0001;LEC;23841;MoWeFr 2:25PM - 3:30PM;Roberts LRC - Language Lab;Michael Bruce;09/04/2013 - 12/19/2013
FYS;100;"First";0011;SEM;23961;MoWeFr 2:25PM - 3:30PM;Preble Hall 333;Paul N Stancioff;09/04/2013 - 12/19/2013
GEO;103S;"Peoples and Environments";0002;LEC;24272;WeFr 1:20PM - 3:00PM;Roberts&nbsp; 305;Brad T Dearden;09/04/2013 - 12/19/2013
GEO;104S;"Global Transformations";0001;LEC;24273;TuTh 9:50AM - 11:30AM;Roberts&nbsp; 305;Cathleen M McAnneny;09/04/2013 - 12/19/2013
GEO;219S;"Geography of Maine";0001;LEC;24275;TuTh 1:50PM - 3:30PM;Roberts&nbsp; 305;Cathleen M McAnneny;09/04/2013 - 12/19/2013
GEO;310;"International Development";0001;LEC;24276;WeFr 8:40AM - 10:20AM;Roberts 307 - Geography Lab;Brad T Dearden;09/04/2013 - 12/19/2013
GEO;331;"Nature and Society";0001;LEC;24277;MoWe 1:20PM - 3:00PM;Roberts 307 - Geography Lab;Cathleen M McAnneny;09/04/2013 - 12/19/2013
GEO;337;"Environmental Regulations";0001;LEC;24342;Th 6:15PM - 9:35PM;Roberts 101;Thomas B Saviello;09/04/2013 - 12/19/2013
GEO;340;"Land Use";0001;LEC;24278;Tu 6:15PM - 9:35PM;Roberts 307 - Geography Lab;Brian Hight Cushing;09/04/2013 - 12/19/2013
HON;101;"First Year Seminar in Honors";0002;LEC;23467;MoWeFr 10:30AM - 11:35AM;Honors House 001;Scott D Erb;09/04/2013 - 12/19/2013
HON;180N;"Interdisciplinary Science";0011;LAB;27937;Mo 1:10PM - 3:30PM;Ricker Hall 222 - Biology Lab;Daniel E Buckley;09/04/2013 - 12/19/2013
HON;277;"Special Topics";0001;LEC;23948;Th 6:15PM - 9:35PM;Honors House 001;Mellisa A Clawson;09/04/2013 - 10/23/2013
HON;277H;"Special Topics";0003;LEC;23951;MoWe 8:40AM - 10:20AM;Roberts 205;Jonathan Cohen;09/04/2013 - 12/19/2013
HON;277S;"Special Topics";0004;LEC;27726;Tu 1:50PM - 5:10PM;Roberts 203;Linda J Beck;09/04/2013 - 12/19/2013
HON;377;"Advanced Topics in Honors";0004;LEC;23952;Tu 6:15PM - 9:35PM;Ricker Addition 202;Arthur R Dingley;09/04/2013 - 12/19/2013
HON;377A;"Advanced Topics in Honors";0002;LEC;27894;Tu 6:15PM - 9:35PM;Honors House 001;Katrazyna A Randall;09/04/2013 - 12/19/2013
HTY;103S;"United States History I";0002;LEC;24590;TuTh 8:00AM - 9:40AM;Roberts 023 - Auditorium;Allison L Hepler;09/04/2013 - 12/19/2013
HTY;110S;"Global History I";0001;LEC;24644;MoWeFr 10:30AM - 11:35AM;Roberts 103;Anne Marie Wolf;09/04/2013 - 12/19/2013
HTY;214S;"Spain from 1000 to 1700";0001;LEC;24933;MoWe 3:40PM - 5:20PM;Roberts 205;Anne Marie Wolf;09/04/2013 - 12/19/2013
HTY;240S;"Maine History";0001;LEC;24653;We 3:10PM - 6:30PM;Roberts 207;Allison L Hepler;09/04/2013 - 12/19/2013
HTY;253S;"Muslim World to 1600";0001;LEC;24726;TuTh 12:00PM - 1:40PM;Roberts 101;Anne Marie Wolf;09/04/2013 - 12/19/2013
HTY;277S;"Topics in History";0003;LEC;27640;Th 1:50PM - 5:10PM;Roberts 105;Louis Davies Sell;09/04/2013 - 12/19/2013
HTY;390;"Research Methods";0001;LEC;24656;Th 1:50PM - 5:10PM;Roberts 209B;Allison L Hepler;09/04/2013 - 12/19/2013
INV;177;"Topics in Innovation";0001;LEC;25227;MoWeFr 10:30AM - 11:35AM;Roberts 301 - Business Lab;Frank M Engert;09/04/2013 - 12/19/2013
MAT;;"10";0003;LEC;30464;MoWeFr 9:15AM - 10:20AM;Franklin Hall 202;Lawrence Stanle Ronco;09/04/2013 - 12/19/2013
MAT;;"11";0002;LEC;30473;MoWeFr 1:10PM - 2:15PM;TBA;Lawrence Stanle Ronco;09/04/2013 - 12/19/2013
MAT;100M;"Introduction to Mathematics";0002;LEC;23410;MoWeFr 2:25PM - 3:30PM;Ricker Addition 205;Daniel Jackson;09/04/2013 - 12/19/2013;Fr 2:25PM - 3:30PM;Computer Center 102 - PC Lab;Daniel Jackson;09/04/2013 - 12/19/2013
MAT;103M;"Mathematical Content for Elementary School Teachers I";0005;LEC;23259;TuTh 3:50PM - 5:30PM;Ricker Addition 202;Michael Molinsky;09/04/2013 - 12/19/2013
MAT;104M;"Mathematical Conent for Elementary School Teachers II";0001;LEC;23281;TuTh 9:50AM - 11:30AM;Roberts 001B;Paul J Gies;09/04/2013 - 12/19/2013
MAT;120M;"Introductory Statistics";0006;LEC;29841;TuTh 8:00AM - 9:40AM;Roberts 001B;Russell H Rainville;09/04/2013 - 12/19/2013
MAT;132M;"Precalculus";0002;LEC;23279;MoWeFr 1:10PM - 2:15PM;Roberts 001;Stephen P Bies;09/04/2013 - 12/19/2013
MAT;141M;"Calculus I";0003;LEC;23271;MoWe 3:40PM - 5:20PM;Ricker Addition 205;Peter G Hardy;09/04/2013 - 12/19/2013
MAT;151M;"Foundations of Abstract Mathematics";0001;LEC;23272;MoWeFr 9:15AM - 10:20AM;Ricker Addition 207;Nicholas A Koban;09/04/2013 - 12/19/2013
MAT;220M;"Data Analysis";0001;LEC;23278;MoWeFr 8:00AM - 9:05AM;Ricker Addition 202;Russell H Rainville;09/04/2013 - 12/19/2013
MAT;241;"Calculus III";0001;LEC;23273;TuTh 3:50PM - 5:30PM;Ricker Addition 205;Daniel Jackson;09/04/2013 - 12/19/2013
