department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
BIO;410;"Cell and Molecular Biology Laboratory";0001;LAB;24923;Mo 1:15PM - 4:05PM;Science Building 303 - P;Stephen C Pelsue;09/03/2013 - 12/23/2013
BIO;421;"Biology Seminar";0002;SEM;24906;Th 2:45PM - 5:15PM;Science Building 105A - P;Theresa Theodose;09/03/2013 - 12/23/2013
BIO;431;"Principles of Immunology";0001;LEC;21670;MoWe 11:45AM - 1:00PM;Payson Smith #1 - P;Ah-Kau Ng;09/03/2013 - 12/23/2013
BIO;441;"Problems in Biology";0013;IND;22189;TBA;TBA;Louis F Gainey;09/03/2013 - 12/23/2013
BIO;508;"Experimental Genetics";0001;LAB;22332;Fr 2:00PM - 6:00PM;Science Building 203 - P;Kenneth E Weber;09/03/2013 - 12/23/2013
BIO;601;"Research Methods in Biology";0001;LEC;20113;Mo 8:45AM - 11:15AM;Science Building 105A - P;Jeffrey A Walker;09/03/2013 - 12/23/2013
BIO;621;"Graduate Seminar";0002;SEM;24919;Th 2:45PM - 5:15PM;Science Building 105A - P;Theresa Theodose;09/03/2013 - 12/23/2013
BIO;698;"Thesis Research";0015;IND;21996;TBA;TBA;Karen A Wilson;09/03/2013 - 12/23/2013
CHY;113;"Principles of Chemistry I";0002;LEC;20146;TuTh 5:35PM - 6:50PM;Science Building 165 - P;James R Ford;09/03/2013 - 12/23/2013;Th 6:50PM - 7:40PM;Science Building 165 - P;James R Ford;09/03/2013 - 12/23/2013
CHY;114;"Laboratory Techniques I";0023;LAB;21927;Fr 1:00PM - 2:00PM;Payson Smith 306 - P;Joseph P Lynch;09/03/2013 - 12/23/2013;Fr 2:00PM - 4:00PM;Payson Smith 305 - P;Joseph P Lynch;09/03/2013 - 12/23/2013
CHY;373;"Chemical Thermodynamics";0001;LEC;21856;MoWe 11:45AM - 1:00PM;Payson Smith 203;James R Ford;09/03/2013 - 12/23/2013
CHY;374;"Chemical Thermodynamics Laboratory";0001;LAB;21857;We 1:15PM - 5:00PM;Science Building 352 - P;James R Ford;09/03/2013 - 12/23/2013
CHY;411;"Special Topics";0001;LEC;20160;TBA;TBA;Lucille Benedict;09/03/2013 - 12/23/2013
CHY;412;"Special Topics";0002;LEC;30216;TBA;TBA;Peter Woodruff;09/03/2013 - 12/23/2013
CHY;417;"Special Topics";0001;LEC;20162;TBA;TBA;Caryn K Prudente;09/03/2013 - 12/23/2013
CHY;418;"Special Topics";0001;LEC;20163;TBA;TBA;Henry J Tracy;09/03/2013 - 12/23/2013
