"department","courseNum","courseTitle","sectionNum","courseType","callNum","meetingTime","meetingLocation","instructor","startEndDate"
"FRE",495,"Senior Project in French",1,"IND",3190,"TBA","TBA","Kathryn E Slott","8/29/2011 - 12/9/2011"
"FRE",495,"Senior Project in French",2,"IND",3191,"TBA","TBA","Jane S Smith","8/29/2011 - 12/9/2011"
"FRE",495,"Senior Project in French",3,"IND",3192,"TBA","TBA","Raymond J Pelletier","8/29/2011 - 12/9/2011"
"FRE",508,"Seminar in the Novel",981,"SEM",7598,"MoWe 5:00PM - 6:15PM","Little Hall 205","Raymond J Pelletier","8/29/2011 - 12/9/2011"
"FRE",509,"Seminar in Poetry",1,"SEM",7599,"Tu 5:00PM - 8:00PM","Little Hall 206","Kathryn E Slott","8/29/2011 - 12/9/2011"
"FRE",699,"Graduate Thesis / Research",1,"THS",1862,"TBA","TBA","Jane S Smith","8/29/2011 - 12/9/2011"
"FSC",345,"Special Problems",1,"IND",1863,"TBA","TBA","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",394,"Cooperative Education",2,"FEX",1864,"TBA","TBA","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",395,"Internship",2,"RSG",1865,"TBA","TBA","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",396,"Field Experience",2,"FEX",1866,"TBA","TBA","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",401,"Timber Harvesting",1,"LEC",1867,"MoWe 10:00AM - 10:50AM","Nutting Hall 257","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",401,"Timber Harvesting",1001,"LAB",1868,"Tu 1:10PM - 4:00PM","Nutting Hall 102","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",403,"Forest Roads",1,"LEC",2895,"MoWe 9:00AM - 9:50AM","Nutting Hall 257","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",403,"Forest Roads",1001,"LAB",2896,"Th 1:10PM - 4:00PM","Nutting Hall 257","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",502,"Timber Harvesting",1,"LEC",3074,"MoWe 10:00AM - 10:50AM","Nutting Hall 257","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",502,"Timber Harvesting",1001,"LAB",3075,"Tu 1:10PM - 4:00PM","Nutting Hall 102","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSC",699,"Graduate Thesis / Research",2,"THS",1869,"TBA","TBA","Jeffrey G Benjamin","8/29/2011 - 12/9/2011"
"FSN",101,"Introduction to Food and Nutrition",1,"LEC",1870,"TuTh 9:30AM - 10:45AM","Nutting Hall 100","Dorothy J Klimis","8/29/2011 - 12/9/2011"
"FSN",101,"Introduction to Food and Nutrition",990,"LEC",4112,"TBA","TBA","Katherine O Musgrave","8/29/2011 - 12/9/2011"
"FSN",115,"Vtrim Behavioral Weight Management",990,"SEM",13103,"We 7:00PM - 8:00PM","On-line Course","Douglas Roger Mathews","8/29/2011 - 12/9/2011"
"FSN",115,"Vtrim Behavioral Weight Management",991,"SEM",13104,"Th 7:00PM - 8:00PM","On-line Course","Douglas Roger Mathews","8/29/2011 - 12/9/2011"
