department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;110;"2";0001;LAB;1057;View Details;TuTh 9:00AM - 11:30AM;Lord Hall 305;Samantha Cherie Stanko Jones;01/14/2013 - 05/03/2013
ART;110;"2";0002;LAB;1059;View Details;TuTh 9:00AM - 11:30AM;Lord Hall 305;Samantha Cherie Stanko Jones;01/14/2013 - 05/03/2013
ART;110;"2";0003;LAB;1060;View Details;MoWe 3:10PM - 5:40PM;Lord Hall 300;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;110;"2";0500;LAB;2506;View Details;TuTh 12:30PM - 3:00PM;Lord Hall 305;Samantha Cherie Stanko Jones;01/14/2013 - 05/03/2013
ART;110;"2";0501;LAB;2507;View Details;MoWe 9:00AM - 11:30AM;Lord Hall 305;Ronald E Nadeau;01/14/2013 - 05/03/2013
ART;110;"2";0502;LAB;2508;View Details;MoWe 6:00PM - 8:30PM;Lord Hall 300;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;120;"3";0001;LAB;7853;View Details;MoWe 9:00AM - 11:30AM;Carnegie Hall 11;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;120;"3";0500;LAB;2510;View Details;TuTh 3:10PM - 5:40PM;Carnegie Hall 11;Wayne W Hall;01/14/2013 - 05/03/2013;TuTh 3:10PM - 5:40PM;Carnegie Hall 202;Wayne W Hall;01/14/2013 - 05/03/2013
ART;120;"3";0860;LAB;1115;View Details;TuTh 6:00PM - 8:30PM;Carnegie Hall 202;Wayne W Hall;01/14/2013 - 05/03/2013;TuTh 6:00PM - 8:30PM;Carnegie Hall 11;Wayne W Hall;01/14/2013 - 05/03/2013
ART;180;"Photography I";0860;LAB;3575;View Details;MoWe 4:00PM - 6:30PM;Carnegie Hall 102;Matthew Smolinsky;01/14/2013 - 05/03/2013
ART;182;"Photography and Digital Imaging";0869;LAB;2612;View Details;Fr 2:10PM - 4:10PM;Lord Hall 311;Matthew Smolinsky;01/14/2013 - 05/03/2013
ART;200;"Drawing II";0001;LAB;1116;View Details;TuTh 3:10PM - 5:40PM;Carnegie Hall 100;Ronald E Nadeau;01/14/2013 - 05/03/2013;TuTh 3:10PM - 5:40PM;Carnegie Hall 101;Ronald E Nadeau;01/14/2013 - 05/03/2013
ART;200;"Drawing II";0500;LAB;2551;View Details;MoWe 9:00AM - 11:30AM;Carnegie Hall 100;Nina Jerome Sutcliffe;01/14/2013 - 05/03/2013;MoWe 9:00AM - 11:30AM;Carnegie Hall 101;Nina Jerome Sutcliffe;01/14/2013 - 05/03/2013
ART;200;"Drawing II";0665;LAB;3904;View Details;TuTh 4:00PM - 6:30PM;Frederick Hutchinson Cent 133;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;220;"Sculpture I";0001;LAB;1117;View Details;MoWe 12:30PM - 3:00PM;Sculpture Sudio 100;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;225;"Ceramics I";0500;LAB;2511;View Details;TuTh 12:30PM - 3:00PM;Sculpture Studio 101;John D Eden;01/14/2013 - 05/03/2013
ART;225;"Ceramics I";0860;LAB;7854;View Details;TuTh 6:00PM - 8:30PM;Sculpture Studio 101;John D Eden;01/14/2013 - 05/03/2013
ART;230;"Painting I";0001;LAB;1118;View Details;TuTh 9:00AM - 11:30AM;East Annex 124;James E Linehan;01/14/2013 - 05/03/2013;TuTh 9:00AM - 11:30AM;East Annex 126;James E Linehan;01/14/2013 - 05/03/2013
ART;230;"Painting I";0665;LAB;3949;View Details;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;240;"Printmaking I";0001;LAB;1119;View Details;MoWe 12:30PM - 3:00PM;Carnegie Hall 102;Susan Dexter Camp;01/14/2013 - 05/03/2013;MoWe 12:30PM - 3:00PM;Carnegie Hall 20;Susan Dexter Camp;01/14/2013 - 05/03/2013
ART;250;"Graphic Design I";0860;LAB;3580;View Details;TuTh 6:30PM - 9:00PM;Lord Hall 311;Jorge A Gonzalez;01/14/2013 - 05/03/2013
ART;270;"Digital Art I";0501;LAB;2513;View Details;TuTh 9:30AM - 12:00PM;Lord Hall 311;Matthew Smolinsky;01/14/2013 - 05/03/2013
ART;270;"Digital Art I";0990;LAB;3964;View Details;TBA;On-line Course;Andrew O Hurtt;01/14/2013 - 05/03/2013
ART;272;"Digital Imaging";0500;LAB;7855;View Details;MoWe 9:00AM - 11:30AM;Lord Hall 311;Matthew Smolinsky;01/14/2013 - 05/03/2013
ART;272;"Digital Imaging";0665;LAB;10265;View Details;MoWe 5:30PM - 8:00PM;Fred Hutchinson Center;Jennifer Marie Smith-Mayo;01/14/2013 - 05/03/2013
ART;300;"Drawing III";0001;LAB;2521;View Details;TuTh 12:30PM - 3:00PM;Carnegie Hall 100;Michael H Lewis;01/14/2013 - 05/03/2013;TuTh 12:30PM - 3:00PM;Carnegie Hall 101;Michael H Lewis;01/14/2013 - 05/03/2013
ART;300;"Drawing III";0665;LAB;3955;View Details;TuTh 4:00PM - 6:30PM;Frederick Hutchinson Cent 133;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;320;"Sculpture II";0001;LAB;3127;View Details;TuTh 3:10PM - 5:40PM;Sculpture Sudio 100;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;330;"Painting II";0665;LAB;3905;View Details;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;360;"Topics in Studio Art";0001;LAB;1145;View Details;Mo 12:30PM - 5:30PM;East Annex 124;Michael H Lewis;01/14/2013 - 05/03/2013;Mo 12:30PM - 5:30PM;East Annex 126;Michael H Lewis;01/14/2013 - 05/03/2013
ART;360;"Topics in Studio Art";0002;LAB;1146;View Details;We 12:30PM - 5:30PM;East Annex 124;James E Linehan;01/14/2013 - 05/03/2013;We 12:30PM - 5:30PM;East Annex 126;James E Linehan;01/14/2013 - 05/03/2013
ART;360;"Topics in Studio Art";0990;LAB;3965;View Details;TBA;On-line Course;Matthew P Leclair;01/14/2013 - 05/03/2013
ART;370;"Digital Art IIA: 3D Modeling and Animation";0860;LAB;3658;View Details;TuTh 5:30PM - 8:00PM;Barrows Hall 124;Aaron D Boothroyd;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0001;IND;1148;View Details;TBA;TBA;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0002;IND;1149;View Details;TBA;TBA;Wayne W Hall;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0003;IND;1150;View Details;TBA;TBA;Aaron D Boothroyd;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0004;IND;1151;View Details;TBA;TBA;Michael H Lewis;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0005;IND;1152;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;397;"Independent Study in Studio Art";0006;IND;1153;View Details;TBA;TBA;Andrea L Mauery;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0001;IND;1157;View Details;TBA;TBA;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0002;IND;1158;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0003;IND;1159;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0004;IND;1160;View Details;TBA;TBA;Michael H Lewis;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0005;IND;1161;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;398;"Directed Study in Studio Art";0006;IND;1162;View Details;TBA;TBA;Andrea L Mauery;01/14/2013 - 05/03/2013
ART;420;"Sculpture III";0001;LAB;3128;View Details;TuTh 3:10PM - 5:40PM;Sculpture Sudio 100;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;430;"Painting III";0665;LAB;3910;View Details;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;01/14/2013 - 05/03/2013
ART;460;"Topics in Studio Art";0001;LAB;1165;View Details;Mo 12:30PM - 5:30PM;East Annex 124;Michael H Lewis;01/14/2013 - 05/03/2013;Mo 12:30PM - 5:30PM;East Annex 126;Michael H Lewis;01/14/2013 - 05/03/2013
ART;460;"Topics in Studio Art";0002;LAB;1166;View Details;We 12:30PM - 5:30PM;East Annex 124;James E Linehan;01/14/2013 - 05/03/2013;We 12:30PM - 5:30PM;East Annex 126;James E Linehan;01/14/2013 - 05/03/2013
